word	emotion	arousel
anstehen	-0.9	2.473684211
Abschied	-2.1	3.238095238
Abt	0.2	1.526315789
Energie	2.1	3.470588235
Anleihe	-0.852941176	2.238095238
Banane	1.32	1.95
Junge	0.8	2.80952381
niemand	-1.1	1.842105263
satt	1.4	2.105263158
Bohne	0.65	1.578947368
Giebel	0.2	2.157894737
unnahbar	-0.6	1.947368421
wirken	0.941176471	2.473684211
Zwist	-1.3	3.85
Ganove	-1.4	3.65
bunt	1.6	2.210526316
Unkraut	-1.0	1.857142857
ergreifen	0.147058824	2.428571429
sensibel	0.8	2.368421053
Geige	1.5	2.59
Pedant	-1.05	3.444444444
Fieber	-1.8	3.7
Kruzifix	0.6	2.80952381
Schal	1.32	2.0
Scham	-1.3	3.684210526
Seife	0.7	1.473684211
Essig	-0.25	2.611111111
Schaf	1.14	1.73
aschgrau	-1.4	1.631578947
wenden	0.294117647	2.095238095
anklagen	-1.3	3.833333333
Föhn	0.41	2.27
Stunde	0.25	2.055555556
namhaft	1.1	2.526315789
Poesie	1.2	2.277777778
Schnee	1.764705882	2.055555556
Tarif	-0.6	2.428571429
Matte	0.15	1.722222222
meutern	-1.8	3.789473684
Dolch	-1.3	4.052631579
Monat	0.3	2.111111111
Urne	-1.6	2.944444444
vertraut	1.9	1.611111111
muffig	-1.4	1.736842105
Trost	1.4	2.157894737
Loblied	2.0	2.235294118
Partisan	-0.8	2.736842105
Frage	0.15	2.333333333
Liebreiz	1.7	3.058823529
Blut	-0.882352941	3.666666667
Klischee	-1.0	3.380952381
Pause	1.15	1.380952381
Fahrrad	1.55	3.0
Meister	1.1	2.777777778
Kante	-0.5	2.611111111
nett	1.8	2.055555556
Wille	1.7	3.25
Lohn	1.5	2.722222222
regieren	0.3	2.933333333
Antwort	0.941176471	2.684210526
befallen	-1.4	3.333333333
Herd	0.91	2.64
Herz	2.3	3.277777778
Wolke	1.0	1.888888889
Herr	-0.294117647	2.555555556
elend	-2.1	4.1
maximal	1.2	2.578947368
Antrag	0.3	3.058823529
anlegen	0.205882353	2.0
Silber	1.45	2.5
änderung	0.352941176	2.833333333
berühren	1.794117647	2.892857143
lernbar	1.3	2.0
opfern	-1.4	3.266666667
Mädchen	1.323529412	2.666666667
Ziel	2.0	3.055555556
erzeugen	0.941176471	2.571428571
Minus	-1.0	3.052631579
Tropen	1.2	2.789473684
Klinge	-1.3	3.684210526
panisch	-2.1	4.222222222
Seite	0.25	1.888888889
Zigarre	-0.2	2.611111111
platzen	-0.4	3.566666667
Horde	-1.2	3.2
Humor	2.15	3.8125
zwecklos	-2.0	2.210526316
Quader	0.1	1.882352941
begeistern	2.147058824	3.5
Wanze	-1.3	3.444444444
Nelke	1.15	1.842105263
Veilchen	1.0	2.0
Psyche	0.5	3.259259259
Lampe	0.85	2.142857143
Hahn	0.41	2.23
Dominanz	-0.6	3.526315789
Nonne	-0.45	2.277777778
Sauna	1.2	2.0
Pfote	0.85	2.714285714
Hure	-1.3	3.777777778
Beratung	0.8	2.421052632
Gestaltung	1.147058824	2.476190476
Sofa	1.4	1.611111111
Abtei	0.0	1.842105263
Planet	1.2	2.368421053
Wort	0.764705882	2.0
brauchen	-0.235294118	2.789473684
Salat	1.35	1.666666667
Urteil	-0.15	3.222222222
Massage	2.2	1.5625
Apfel	1.2	1.833333333
verwesen	-2.2	3.105263158
Photo	1.55	2.529411765
tolerant	2.0	2.333333333
Veranda	1.1	1.833333333
herzlos	-2.5	2.263157895
angehen	0.705882353	2.368421053
Gedanke	1.5	2.611111111
Halle	0.2	2.055555556
glauben	1.088235294	2.631578947
Serbe	-0.45	3.157894737
Fahne	-0.2	2.0
massiv	-0.1	3.15
Kürbis	0.5	2.36
bitten	0.382352941	2.619047619
abhauen	-0.9	3.210526316
Dasein	1.5	2.5
verweigern	-0.911764706	3.0
Kalorie	-0.8	2.842105263
schlagen	-1.911764706	3.944444444
Tinte	0.35	2.058823529
sprengen	-0.9	3.684210526
bitter	-1.3	2.526315789
laufen	0.764705882	2.047619048
Mantel	1.05	1.91
erreichen	1.558823529	2.523809524
Idylle	2.5	1.823529412
Ehrung	1.15	2.9
Löwe	0.36	4.05
albern	-0.2	3.052631579
Anklang	1.4	1.722222222
Saxophon	1.41	2.86
Gans	0.19	2.86
übermut	-0.1	3.722222222
Akzent	0.0	3.210526316
Rast	0.9	1.904761905
angeben	-1.382352941	2.761904762
verraten	-1.647058824	3.888888889
See	1.823529412	2.142857143
Ahnung	0.7	3.0
Feier	2.1	3.4375
Tenor	0.85	2.238095238
Murmel	1.25	1.473684211
Madonna	1.0	2.555555556
Seenot	-2.1	4.058823529
treu	2.2	2.333333333
Fortuna	2.2	2.666666667
Bilanz	-0.705882353	2.433333333
modern	0.0	2.789473684
Kollege	0.705882353	2.619047619
Ketzer	-1.45	3.777777778
Diskussion	0.029411765	3.368421053
Käse	0.95	2.32
Mitleid	0.0	3.0
Linse	0.5	1.944444444
herrschen	-1.911764706	3.285714286
zaudern	-1.0	2.473684211
leugnen	-1.7	3.5
Biene	1.15	2.388888889
Puder	0.65	1.947368421
pochen	-0.7	2.578947368
Gegend	0.3	1.944444444
taumeln	-1.0	2.947368421
Notar	-0.2	2.333333333
Eindruck	0.4	2.176470588
Einfall	1.5	3.058823529
Niveau	1.352941176	2.111111111
Archiv	0.45	1.894736842
Minister	-0.1	2.277777778
Russe	0.05	3.055555556
Motto	0.6	2.19047619
besuchen	1.441176471	2.761904762
Präsident	-0.882352941	2.952380952
Bank	-0.235294118	2.277777778
Garten	1.8	1.611111111
segeln	1.4	1.833333333
Schlampe	-1.3	4.055555556
auffordern	-0.117647059	3.0
Flamingo	1.0	2.68
Beichte	-0.2	2.823529412
Alarm	-1.4	4.444444444
einladen	1.676470588	2.533333333
Tochter	1.676470588	2.277777778
Bikini	1.73	3.36
lächeln	2.294117647	2.357142857
Sicherheit	1.323529412	2.894736842
entsetzt	-1.8	3.555555556
Strapaze	-1.4	3.5
Wehklage	-1.9	3.411764706
Logik	1.15	2.35
Ungeduld	-1.1	3.444444444
Geburt	1.9	4.176470588
Wand	-0.264705882	1.944444444
Miene	0.55	2.904761905
Gegenteil	-0.029411765	2.761904762
Triangel	0.27	2.05
Brille	-0.65	2.210526316
singen	1.575757576	3.526315789
Macht	0.1	4.15
Marke	0.05	2.222222222
Einsturz	-1.7	4.058823529
Existenz	1.6	3.222222222
Gurt	0.5	1.95
Spott	-1.2	3.631578947
Lesesaal	0.0	1.333333333
Markt	0.8	2.380952381
umsonst	0.4	1.894736842
Monopol	-1.0	2.904761905
schenken	1.852941176	2.964285714
Lehrzeit	-0.4	2.388888889
ausgeben	-0.323529412	2.5
zujubeln	1.6	3.166666667
Heilung	2.6	2.352941176
Foto	0.9	3.263157895
Einsatz	1.0	2.764705882
senken	-0.676470588	2.0
Finale	0.9	3.523809524
Bischof	-0.823529412	2.052631579
Geste	1.05	2.111111111
klauen	-2.0	3.631578947
trinken	1.424242424	2.523809524
vollziehen	-0.323529412	2.263157895
Kollektiv	0.0	2.894736842
Leere	-1.05	2.421052632
Kanzler	-1.029411765	2.444444444
Aal	-0.5	2.380952381
toll	2.0	3.055555556
widmen	1.147058824	2.105263158
Fahrt	0.941176471	2.368421053
Beziehung	1.617647059	3.666666667
Aas	-2.1	2.631578947
Wasser	1.55	1.833333333
Pfau	1.09	2.55
Leitbild	0.3	2.352941176
segnen	1.3	1.85
Komet	1.1	3.4
verbinden	1.205882353	2.526315789
einstellen	0.352941176	2.238095238
sinken	-1.264705882	3.263157895
Agent	0.45	2.944444444
schwach	-1.6	2.611111111
freuen	2.205882353	3.107142857
Dachs	0.45	2.5
Führer	-2.176470588	3.888888889
Betrieb	-0.235294118	2.111111111
Niere	-0.4	2.705882353
Gruppe	0.5	2.388888889
Malerei	1.0	2.055555556
Bedeutung	0.941176471	2.857142857
Rivale	-1.5	4.058823529
Monolog	-0.7	2.052631579
zahlen	-0.558823529	2.35
Unlust	-1.6	2.705882353
Spannung	0.8	3.285714286
schreiben	1.470588235	2.571428571
Karaffe	0.41	1.95
Geheul	-1.6	3.7
lossagen	-0.3	2.157894737
fangen	-0.529411765	2.964285714
meistern	1.5	2.944444444
Horror	-2.15	4.388888889
Ehrgeiz	1.5	3.555555556
mausgrau	-1.4	1.736842105
Mittel	0.088235294	2.555555556
ziehen	-0.294117647	1.842105263
erhalten	0.852941176	2.052631579
Bestie	-2.1	4.529411765
Tasse	0.73	1.82
fürchten	-1.647058824	3.857142857
Ahorn	1.3	1.722222222
Ausflug	1.5	2.6875
Vorliebe	1.4	2.444444444
Vater	2.1	2.666666667
Tunnel	-0.7	2.210526316
enthalten	-0.352941176	2.19047619
vermuten	-0.1	2.277777778
Geschenk	2.3	3.470588235
Zitrone	0.8	2.789473684
Genie	1.9	3.705882353
Schale	0.65	1.473684211
Kirche	0.05	2.333333333
plagen	-1.8	3.3
Lawine	-1.0	4.1
Brust	1.264705882	2.833333333
Leugnung	-1.7	3.333333333
Datum	0.3	2.1875
vertreten	-0.088235294	2.105263158
kommen	1.117647059	2.631578947
Abscheu	-2.1	4.058823529
Lupe	0.0	2.294117647
Garaus	-1.75	3.333333333
erfüllen	1.411764706	2.947368421
heilfroh	2.2	2.277777778
Diplomat	0.9	2.578947368
riskant	-0.2	3.666666667
Suppe	0.6	2.157894737
Sahne	1.2	2.0
erleben	1.735294118	3.095238095
Regen	0.323529412	2.055555556
treffen	1.0	2.684210526
Snob	-1.4	3.111111111
drillen	-1.7	3.166666667
Kasse	-0.15	2.333333333
Laune	0.6	3.157894737
Gedicht	0.7	2.947368421
Nuckel	0.86	2.09
vernichten	-1.970588235	3.523809524
Grund	0.5	2.315789474
Schwein	0.59	2.77
Chance	2.1	3.176470588
polygam	-0.5	2.210526316
traurig	-2.1	2.833333333
Tugend	1.4	2.421052632
Frevel	-1.7	3.444444444
Pfaffe	-1.6	2.333333333
blutig	-1.8	4.35
Mephisto	-0.4	3.5
Schule	0.25	2.65
Schuld	-1.7	3.571428571
Tomate	0.95	2.18
überlegen	0.735294118	2.105263158
stehlen	-2.2	3.611111111
Askese	-0.4	2.625
Erholung	2.3	1.294117647
sinnvoll	2.0	1.944444444
Bedürfnis	0.382352941	3.476190476
Kloster	0.058823529	1.833333333
Zelle	-0.95	3.19047619
Trend	0.5	2.666666667
Schwester	1.323529412	1.857142857
Absturz	-2.0	4.095238095
Rheuma	-1.9	3.0
Moskito	-1.4	3.444444444
stammeln	-1.4	3.166666667
Ferse	0.2	2.125
Wange	1.2	1.666666667
Hypnose	0.0	3.166666667
verletzen	-1.941176471	4.033333333
wenig	-0.9	1.526315789
Rudel	-0.15	2.277777778
Ruder	0.4	2.444444444
Witwe	-1.35	3.333333333
Rubin	1.4	2.611111111
Turban	-0.32	2.41
Hausfrau	0.0	2.277777778
Sieb	0.36	1.82
Krankheit	-1.735294118	3.766666667
Sieg	2.2	3.722222222
erzählen	1.352941176	2.842105263
Fernsehen	0.205882353	2.3
Polizei	-0.2	3.166666667
Anreiz	1.3	3.736842105
Sanktion	-1.4	3.222222222
Medizin	1.4	2.833333333
Versteck	-0.2	3.125
zugeben	0.6	2.333333333
Aufstieg	1.8	3.294117647
Rampe	0.25	2.722222222
wehrlos	-1.7	3.888888889
Ausgabe	-0.264705882	2.333333333
fraulich	1.5	2.5
Schande	-1.9	3.764705882
Reichtum	1.5	3.352941176
negativ	-2.4	3.555555556
Gesundheit	1.970588235	2.233333333
Beihilfe	0.5	3.19047619
Qualität	1.647058824	2.277777778
legen	0.205882353	1.842105263
Schlaf	1.9	1.105263158
Mango	1.71	2.43
Faust	-0.823529412	3.210526316
scheu	-0.6	1.894736842
Strumpf	0.45	1.59
Pflege	0.45	2.0
Leiche	-2.45	4.142857143
Floß	0.68	3.0
weichen	-0.764705882	2.0
Eule	0.64	2.09
Besen	-0.25	2.05
schließen	-0.617647059	2.333333333
Mine	-0.7	3.142857143
spurlos	-1.0	3.105263158
Manager	0.7	2.842105263
Funktionär	-1.411764706	2.210526316
Heimkehr	1.2	2.722222222
Bündnis	0.294117647	2.444444444
Leinwand	0.4	1.941176471
Meuterei	-1.6	3.647058824
sprechen	1.205882353	2.523809524
belegen	-0.058823529	2.285714286
Cello	0.95	2.09
Prater	0.55	2.523809524
Streit	-2.2	4.047619048
Beweis	0.6	2.368421053
Satz	0.264705882	1.888888889
unfair	-2.0	2.947368421
Bier	0.7	2.894736842
Hirse	0.4	1.611111111
human	1.9	2.05
Duft	1.7	2.388888889
Streik	-0.8	3.80952381
Horoskop	-0.1	2.888888889
brennen	-1.529411765	3.464285714
Flamme	0.6	3.315789474
gewinnen	1.676470588	3.210526316
billigen	-0.4	2.222222222
Reform	0.75	3.033333333
Gas	-1.470588235	3.380952381
komisch	0.7	2.578947368
Krücke	-1.95	3.45
Souvenir	1.1	1.888888889
Rakete	-0.6	3.466666667
vornehmen	0.647058824	2.523809524
aktiv	1.6	3.263157895
Aquarium	0.59	1.36
Spiegel	0.86	2.36
weise	1.8	2.1
bequem	1.7	1.944444444
gierig	-1.5	3.947368421
scheitern	-1.941176471	3.678571429
putzig	0.9	2.210526316
Abhilfe	0.8	2.157894737
Umsicht	1.5	1.764705882
Optik	0.55	2.315789474
Stolz	0.5	3.285714286
stoßen	-0.764705882	1.947368421
Seide	1.65	1.470588235
Känguruh	1.18	2.95
Geier	-0.5	3.176470588
Kohle	0.15	2.555555556
Kamin	1.65	1.5
Pinzette	-0.41	2.41
Vogel	1.2	2.444444444
Munition	-1.8	3.588235294
Tyrann	-2.6	3.80952381
Attentat	-2.4	4.705882353
Mokka	1.1	2.4
füllen	0.529411765	2.107142857
strafen	-1.6	3.444444444
Ghetto	-1.7	4.05
intensiv	1.0	3.894736842
Zufall	0.7	2.464285714
kosten	-1.529411765	2.952380952
stützen	0.882352941	2.047619048
Idiot	-2.0	3.176470588
Lerche	1.2	1.65
Zeuge	0.05	2.722222222
Heizung	1.14	1.82
Beifall	1.7	2.941176471
Lenker	0.32	2.0
Inferno	-1.8	4.277777778
beneiden	-1.2	3.263157895
Ausbau	0.617647059	1.631578947
Poker	0.2	3.222222222
Klugheit	2.3	2.8125
ersetzen	-0.470588235	2.238095238
gutartig	2.0	1.944444444
Baum	1.5	1.5
Möwe	-0.05	2.91
steigern	1.0	2.789473684
Palme	1.6	1.764705882
Fest	1.852941176	2.888888889
Lift	0.4	2.555555556
Pfeife	0.4	2.45
verarmen	-1.8	3.666666667
morden	-2.7	4.388888889
Lexikon	0.3	2.5625
Tradition	0.176470588	2.421052632
Orgie	0.3	4.222222222
weiblich	1.9	2.888888889
arbeiten	-0.058823529	2.684210526
Gras	0.77	1.59
Yacht	1.0	2.578947368
Funke	0.65	3.105263158
Lesebuch	0.6	2.736842105
Watte	1.0	1.7
errichten	0.676470588	2.157894737
Grab	-2.3	3.777777778
autark	0.6	3.0
zerlegen	-0.2	2.736842105
rauchen	-1.029411765	3.19047619
primitiv	-1.4	2.368421053
Bluttat	-2.8	4.277777778
Schürze	-0.64	2.14
gründen	0.970588235	2.315789474
Schuh	1.0	2.05
Hobel	0.3	2.117647059
Blei	-0.617647059	1.894736842
lieb	2.2	2.166666667
Fee	2.3	2.444444444
Hupe	-0.82	3.45
Traktor	0.27	2.77
Kutsche	1.27	2.45
nachweisen	-0.294117647	2.666666667
Wohnung	1.1	2.0
Mannschaft	0.382352941	2.523809524
Klasse	0.470588235	2.722222222
Stereo	0.9	2.666666667
Geschichte	0.764705882	2.714285714
Unmensch	-2.5	3.941176471
Hochzeit	1.0	3.5
spuken	-1.0	3.157894737
Verruf	-1.65	3.578947368
Herde	0.35	2.388888889
Kralle	-1.0	2.684210526
Blase	-0.7	2.210526316
Hanf	-0.3	2.333333333
Hand	1.205882353	1.777777778
Metzger	-0.5	3.333333333
Tendenz	0.264705882	2.5
Erwerb	1.05	2.684210526
Ende	-0.6	2.80952381
Apathie	-1.6	3.333333333
Blüte	2.32	1.91
anekeln	-2.1	3.607142857
lukrativ	1.7	2.5
Entzug	-1.7	3.444444444
plaudern	0.5	2.178571429
Demut	-0.9	3.047619048
Musiker	1.3	2.222222222
überwinden	0.970588235	2.789473684
Steigerung	0.911764706	2.857142857
zählen	0.117647059	1.933333333
Unschuld	1.0	2.555555556
leiden	-1.941176471	3.833333333
Nagel	0.25	2.666666667
schweigen	-0.264705882	1.733333333
erheben	0.088235294	2.095238095
Asyl	-0.3	3.388888889
Zuhause	2.5	1.882352941
Bauer	0.15	1.833333333
behandeln	0.382352941	2.421052632
Fenster	1.14	1.91
Tonne	-0.35	2.210526316
aufnehmen	1.029411765	2.368421053
positiv	2.4	2.611111111
zart	1.7	2.222222222
Volk	0.147058824	2.333333333
Kommode	0.64	1.82
verdreht	-1.0	2.315789474
Aufseher	-0.9	2.578947368
Laufbahn	1.0	2.277777778
Honig	1.8	1.5625
Truhe	0.85	2.142857143
Irrsinn	-2.1	4.125
bedienen	-0.5	2.214285714
labil	-1.5	3.05
liberal	1.3	2.157894737
neigen	0.088235294	1.928571429
Ziegel	0.41	2.09
Taler	1.05	2.0
Masse	-0.8	2.210526316
speziell	0.7	2.578947368
Rasse	-1.25	3.4
Wurst	0.5	2.45
entfallen	-0.676470588	2.368421053
schlaff	-1.2	2.315789474
Igel	0.73	2.55
Torpedo	-1.7	3.5
Rotwein	1.7	2.5
Gurgel	-1.45	2.722222222
Zauberer	1.4	3.5
Fahndung	-1.1	3.333333333
Kiefer	0.6	1.842105263
sehen	2.0	2.263157895
Psychose	-2.1	4.6875
Falle	-1.7	4.0
entlassen	-1.617647059	3.333333333
Darlehen	-0.7	2.80952381
verstehen	1.735294118	2.842105263
Erlebnis	1.3	2.833333333
Mitgift	0.6	2.863636364
Knebel	-1.55	3.95
lehrhaft	0.5	2.444444444
Koran	-0.25	3.0
Liaison	1.0	3.166666667
Amerika	0.4	3.055555556
Frieden	2.529411765	1.611111111
Zins	-0.5	2.666666667
Zustimmung	1.205882353	2.526315789
Debatte	-0.911764706	3.142857143
Abwehr	-0.7	3.19047619
gehören	0.058823529	2.210526316
scharf	0.0	4.105263158
Genosse	-0.794117647	2.761904762
Brezel	1.64	2.23
Mission	0.9	2.631578947
Schmuck	1.3	2.555555556
loyal	2.1	2.105263158
Schmerz	-1.735294118	4.166666667
Madeira	1.4	2.611111111
lernen	0.8	2.526315789
verweint	-1.6	2.578947368
Keller	0.0	2.722222222
trennen	-1.5	3.571428571
Kompass	0.68	2.55
Zugabe	1.5	2.941176471
Untier	-1.2	3.5
einsetzen	0.411764706	2.736842105
Ostern	1.05	2.111111111
Vertrag	-0.382352941	2.722222222
Witwer	-1.35	2.894736842
Sirup	0.85	2.333333333
Aussicht	1.470588235	2.222222222
Festung	0.1	3.411764706
Burg	1.23	3.0
ratlos	-1.2	2.947368421
Tourist	-0.2	2.222222222
Klima	0.25	2.210526316
Zylinder	-0.18	2.14
Aufbau	0.55	2.285714286
Massaker	-2.8	4.611111111
Toleranz	2.3	2.647058824
Klingel	0.14	2.73
Sekt	1.2	2.5
wählen	0.058823529	2.631578947
listig	-0.4	3.210526316
übergeben	-0.588235294	2.157894737
Solist	1.25	2.526315789
Tat	-0.5	3.0
streng	-1.2	3.473684211
Wahl	0.117647059	2.777777778
zeigen	0.588235294	2.238095238
Wahn	-2.3	3.833333333
Kiesel	0.5	1.611111111
Mitte	0.75	2.105263158
Rente	0.25	2.35
Flucht	-1.529411765	3.888888889
zaghaft	-0.8	1.473684211
heißen	0.617647059	2.142857143
Ableger	0.1	2.222222222
behaupten	-0.323529412	2.380952381
predigen	-0.4	2.5
Dosis	-0.7	3.238095238
fehlen	-1.529411765	2.866666667
Weste	-0.09	1.91
Fohlen	1.4	2.368421053
bestellen	0.647058824	1.894736842
Vermögen	1.323529412	2.888888889
Test	-0.3	3.0
Rache	-2.05	4.210526316
besetzen	-0.617647059	2.666666667
Lage	-0.058823529	1.833333333
Appetit	1.1	2.722222222
Altbau	0.7	2.526315789
ehrlich	2.2	2.111111111
Unrecht	-2.029411765	4.0
Form	0.352941176	2.222222222
Lenkrad	0.4	2.0625
stilvoll	1.4	2.947368421
Pakt	-0.6	3.571428571
Fraktion	-0.764705882	2.263157895
Klage	-1.55	3.470588235
Ausstieg	-0.5	2.882352941
Absicht	0.6	2.578947368
Motorrad	1.4	2.888888889
Liter	0.5	1.888888889
Pest	-2.8	4.0
Hamster	0.86	2.41
Wagnis	0.4	3.947368421
Argwohn	-1.3	3.444444444
Kupfer	0.5	1.944444444
regnen	-0.1	1.736842105
abends	1.0	2.052631579
Leser	1.3	2.111111111
Aufstand	-1.2	3.944444444
Nabel	0.6	2.315789474
Ansporn	1.5	3.277777778
Abflug	0.7	3.142857143
Preis	0.1	2.611111111
begnadet	1.7	2.411764706
stören	-1.647058824	3.428571429
vorstellen	1.558823529	2.526315789
Blamage	-1.8	3.888888889
Trauer	-2.1	3.647058824
anmutig	1.9	2.333333333
Seher	0.35	2.8
Koalition	-0.617647059	2.285714286
weigern	-1.2	3.578947368
schielen	-0.9	2.105263158
Spinner	-1.0	3.368421053
Ratte	-0.95	2.714285714
Schleim	-1.4	3.5
Schrott	-1.2	3.0
Import	0.55	1.842105263
Hornisse	-1.86	3.73
schaden	-1.794117647	3.444444444
Retter	2.0	3.5625
August	1.5	2.210526316
Minirock	1.2	2.888888889
leuchten	1.8	2.5
Altar	0.3	2.35
Tiger	0.85	3.428571429
Arbeiter	-0.235294118	2.222222222
Dieb	-1.8	3.5
Adler	1.25	2.444444444
Konzert	1.794117647	2.5
würdigen	1.176470588	2.894736842
Wirkung	0.6	2.368421053
Reihe	0.0	1.944444444
erfordern	-0.970588235	2.0
Klaue	-1.2	3.45
Schlager	-0.4	2.444444444
duften	1.5	2.444444444
sieben	0.205882353	2.210526316
entfernen	-0.705882353	2.866666667
Distel	-0.55	2.157894737
Lied	1.6	1.944444444
Glut	0.5	3.052631579
Kauf	0.558823529	3.0
Aktion	1.0	2.944444444
Schatten	-0.352941176	2.444444444
welken	-1.5	2.35
Lilie	1.0	1.611111111
Kobold	0.6	2.473684211
Rebell	0.15	4.0
Kappe	-0.1	2.055555556
maulen	-1.4	3.157894737
Kanon	0.7	2.0
Sorte	0.4	2.0
manuell	0.0	2.111111111
Abwasser	-1.2	2.5
unbefugt	-1.2	3.052631579
schieben	-0.647058824	2.185185185
Schnecke	-0.36	2.24
Schroff	-1.5	3.333333333
Notfall	-1.7	4.529411765
Sandale	0.23	2.05
Neugier	0.3	3.555555556
hoffen	1.647058824	2.392857143
vital	2.2	2.9
übelkeit	-2.0	3.210526316
Tampon	-0.68	2.23
optimal	2.4	2.722222222
erleiden	-1.941176471	3.733333333
Tulpe	1.55	1.647058824
bezeichnen	0.323529412	2.0
umarmen	2.2	2.722222222
Schirm	0.68	2.36
Moder	-1.5	2.894736842
teilen	1.205882353	2.526315789
Mahl	1.1	2.055555556
halbtot	-2.0	2.789473684
Ampel	-0.7	2.678571429
Glaube	0.8	3.105263158
Advent	1.05	1.736842105
vermieten	-0.058823529	2.476190476
Errichtung	0.411764706	2.0
Starre	-1.3	3.210526316
schlimm	-1.9	3.666666667
Schmutz	-1.1	2.888888889
Gebot	0.2	2.777777778
Vorwurf	-1.8	3.380952381
